release_date,ticker,compound_sentiment
2019-08-28,YUM,0.0
2019-08-29,AAPL,0.04007499999999999
2019-08-29,ABC,0.0
2019-08-29,ACN,0.0
2019-08-29,ADBE,0.0
2019-08-29,ADSK,-0.1027
2019-08-29,AES,0.0
2019-08-29,AFL,-0.3612
2019-08-29,AMGN,-0.2263
2019-08-29,AMP,0.2023
2019-08-29,AMZN,0.2534
2019-08-29,ANF,-0.6369
2019-08-29,ARWR,0.0
2019-08-29,ASML,0.0
2019-08-29,AVY,-0.17
2019-08-29,AZO,0.0
2019-08-29,BA,-0.20106000000000002
2019-08-29,BAC,-0.19658000000000003
2019-08-29,BBBY,0.0
2019-08-29,BBY,0.6145
2019-08-29,BIG,0.5106
2019-08-29,BKNG,0.0
2019-08-29,BLDR,0.2023
2019-08-29,BLK,0.0
2019-08-29,BMY,0.35645000000000004
2019-08-29,C,-0.25933333333333336
2019-08-29,CATM,0.3612
2019-08-29,CINF,0.3291
2019-08-29,CMG,0.4588
2019-08-29,CNMD,0.0
2019-08-29,COLM,0.2023
2019-08-29,CPB,0.10115
2019-08-29,CRAI,0.0
2019-08-29,CRUS,0.0
2019-08-29,CSCO,-0.34
2019-08-29,CSIQ,0.5719
2019-08-29,CSX,0.296
2019-08-29,DE,0.0
2019-08-29,DELL,0.3182
2019-08-29,DHR,0.0
2019-08-29,DIS,0.17313333333333333
2019-08-29,DLTR,0.220775
2019-08-29,DNKN,0.0
2019-08-29,DXPE,0.0
2019-08-29,DXYN,0.0
2019-08-29,EMN,0.0
2019-08-29,EQR,0.0
2019-08-29,FDX,0.0
2019-08-29,FHN,0.7717
2019-08-29,GD,0.6249
2019-08-29,GE,0.14049999999999999
2019-08-29,GIS,0.1139
2019-08-29,GM,0.0
2019-08-29,GOOG,0.014999999999999994
2019-08-29,GS,0.05823333333333333
2019-08-29,HSY,0.2202
2019-08-29,ICE,-0.19595
2019-08-29,ISRG,0.0
2019-08-29,ITRI,0.0
2019-08-29,JCI,0.0
2019-08-29,JNJ,-0.802
2019-08-29,JNPR,-0.5267
2019-08-29,JPM,0.401775
2019-08-29,LH,0.0
2019-08-29,LNN,0.1779
2019-08-29,MO,0.0
2019-08-29,MRK,0.24695
2019-08-29,MS,0.0
2019-08-29,MSFT,0.50715
2019-08-29,MU,0.0129
2019-08-29,NFLX,-0.12135
2019-08-29,NIO,0.296
2019-08-29,NOV,0.7096
2019-08-29,NTES,0.0
2019-08-29,NVDA,0.0
2019-08-29,OKE,0.0
2019-08-29,OMC,0.29436666666666667
2019-08-29,PDCO,0.0
2019-08-29,PG,0.0
2019-08-29,PGR,0.28595
2019-08-29,PLD,0.0129
2019-08-29,PM,0.0
2019-08-29,POLYP,0.0
2019-08-29,QCOM,0.6369
2019-08-29,ROK,0.0
2019-08-29,SO,-0.47355
2019-08-29,SPG,0.0
2019-08-29,STLD,-0.34
2019-08-29,STT,-0.35015
2019-08-29,SWK,0.0
2019-08-29,TGT,0.07590000000000001
2019-08-29,TM,0.34
2019-08-29,TSLA,0.1935
2019-08-29,UBER,0.1004
2019-08-29,UTX,0.0
2019-08-29,VAR,0.0
2019-08-29,VLO,0.5994
2019-08-29,VMW,0.6249
2019-08-29,VRTX,-0.3716
2019-08-29,WMB,0.12918000000000002
2019-08-29,WYND,0.4588
2019-08-29,XLNX,0.2023
2019-08-29,XOM,0.26494
2019-08-30,AA,0.0
2019-08-30,AAPL,0.27025714285714286
2019-08-30,ABC,0.0
2019-08-30,ADP,0.0
2019-08-30,AGN,-0.2023
2019-08-30,AIZ,-0.11530000000000004
2019-08-30,AMD,0.5267
2019-08-30,AMP,0.4767
2019-08-30,AMZN,0.06723333333333335
2019-08-30,AVB,0.4767
2019-08-30,AVY,0.1591
2019-08-30,BA,0.24583333333333335
2019-08-30,BBY,0.46613333333333334
2019-08-30,BIDU,0.296
2019-08-30,BIG,0.0
2019-08-30,BIIB,0.0
2019-08-30,BKNG,0.0
2019-08-30,BLK,0.0
2019-08-30,BLL,0.0
2019-08-30,BX,0.39994999999999997
2019-08-30,C,-0.148
2019-08-30,CATM,0.0
2019-08-30,CB,-0.6486
2019-08-30,CBRE,0.0
2019-08-30,CI,0.0
2019-08-30,CLX,0.0
2019-08-30,CMG,0.34
2019-08-30,COF,-0.7783
2019-08-30,CPB,0.19637142857142859
2019-08-30,CRAI,0.0
2019-08-30,CROX,0.6249
2019-08-30,CVX,0.6124
2019-08-30,DD,0.0
2019-08-30,DHI,0.5106
2019-08-30,DIS,0.10205
2019-08-30,DOW,0.0
2019-08-30,DVN,0.3612
2019-08-30,DXPE,0.6808
2019-08-30,ED,0.0
2019-08-30,EOG,0.0
2019-08-30,ETN,0.3818
2019-08-30,EXC,0.0
2019-08-30,FLR,0.0
2019-08-30,FSLR,0.0
2019-08-30,GM,0.0
2019-08-30,GOOG,0.10774999999999998
2019-08-30,GS,0.4588
2019-08-30,HAIN,0.1139
2019-08-30,HAL,0.34
2019-08-30,HIG,0.0
2019-08-30,ICE,0.20413333333333336
2019-08-30,INTC,-0.07910000000000002
2019-08-30,IRM,0.0
2019-08-30,ISRG,0.0
2019-08-30,JBL,0.0
2019-08-30,JNJ,0.0
2019-08-30,JPM,0.5267
2019-08-30,K,0.0
2019-08-30,KO,0.1779
2019-08-30,LBTYA,0.34
2019-08-30,LLY,0.0
2019-08-30,LMT,0.34
2019-08-30,MMM,0.0
2019-08-30,MO,0.0
2019-08-30,MPC,0.0
2019-08-30,MS,-0.1027
2019-08-30,MSFT,0.12653333333333333
2019-08-30,MSI,0.0
2019-08-30,NEE,0.0
2019-08-30,NEM,0.6249
2019-08-30,NFLX,-0.2263
2019-08-30,NI,0.2732
2019-08-30,NIO,0.0
2019-08-30,NOV,0.4939
2019-08-30,NS,0.0
2019-08-30,PH,0.0
2019-08-30,PIPR,-0.1531
2019-08-30,PM,0.17
2019-08-30,SBUX,0.0
2019-08-30,SO,-0.5719
2019-08-30,SPGI,0.0
2019-08-30,SRCL,0.0
2019-08-30,SSP,0.4767
2019-08-30,SSRM,0.0
2019-08-30,STLD,0.5994
2019-08-30,TDC,0.0
2019-08-30,TGT,0.5106
2019-08-30,TIF,-0.4588
2019-08-30,TSLA,-0.09989999999999999
2019-08-30,UBER,0.0
2019-08-30,UBSG,-0.1027
2019-08-30,UNH,0.0
2019-08-30,VMC,-0.3818
2019-08-30,VZ,0.0
2019-08-30,WHR,0.0
2019-08-30,WMB,-0.060200000000000004
2019-08-30,WPM,0.6369
2019-08-30,WU,0.0
2019-08-30,WYND,0.2023
2019-08-30,XEL,0.0
2019-08-31,AAPL,0.0
2019-08-31,AEE,0.0
2019-08-31,AMZN,0.027599999999999996
2019-08-31,DIS,0.2732
2019-08-31,FDX,0.0
2019-08-31,HD,-0.802
2019-08-31,KO,0.0
2019-08-31,MYL,0.0
2019-08-31,NBL,0.4588
2019-08-31,SEE,0.0
2019-08-31,SO,0.3329
2019-08-31,SRE,0.0
2019-08-31,STX,0.0
2019-08-31,WMB,0.05517999999999999
2019-08-31,WMT,0.0
2019-08-31,XOM,0.0
2019-09-01,AAPL,-0.099675
2019-09-01,ACN,0.6486
2019-09-01,AEGN,0.0
2019-09-01,AGN,-0.2023
2019-09-01,AMZN,0.0
2019-09-01,ATVI,0.4019
2019-09-01,AVB,0.0
2019-09-01,BA,0.128
2019-09-01,CASY,0.0
2019-09-01,CTAS,-0.4404
2019-09-01,CVS,0.7579
2019-09-01,DAL,0.0
2019-09-01,DD,0.7579
2019-09-01,FDX,0.5859
2019-09-01,FLS,0.6486
2019-09-01,GE,0.0
2019-09-01,LMT,0.5719
2019-09-01,MCK,0.6486
2019-09-01,MSFT,0.0
2019-09-01,NEM,0.0
2019-09-01,NFLX,0.0
2019-09-01,NOC,0.6908
2019-09-01,ORCL,0.0
2019-09-01,PM,0.0258
2019-09-01,SO,0.5106
2019-09-01,WMB,-0.086575
2019-09-01,WYNN,0.0
2019-09-01,XOM,0.5719
2019-09-02,AAPL,-0.02505555555555556
2019-09-02,ABC,0.0
2019-09-02,ACHC,-0.296
2019-09-02,ACN,0.0772
2019-09-02,ADP,0.0
2019-09-02,ADSK,0.5106
2019-09-02,ALGT,0.0
2019-09-02,AMED,0.0
2019-09-02,AMGN,0.0
2019-09-02,AMZN,0.0366666666666667
2019-09-02,AVAV,0.0
2019-09-02,BA,0.1366
2019-09-02,BAC,0.2023
2019-09-02,BAX,0.129
2019-09-02,C,0.0
2019-09-02,CIEN,0.0
2019-09-02,COP,0.4588
2019-09-02,COST,-0.1366
2019-09-02,CRAI,-0.4404
2019-09-02,CROX,0.37895
2019-09-02,CSIQ,-0.1531
2019-09-02,DELL,0.0
2019-09-02,DIS,-0.27115
2019-09-02,DNKN,0.2732
2019-09-02,DUK,0.4404
2019-09-02,DXPE,0.0
2019-09-02,ETN,0.0
2019-09-02,GE,0.0
2019-09-02,GIS,0.0
2019-09-02,GM,0.2808
2019-09-02,GOOG,0.6009666666666666
2019-09-02,GPS,-0.5994
2019-09-02,GS,0.17183333333333337
2019-09-02,ICE,-0.4404
2019-09-02,ITRI,0.1591
2019-09-02,J,-0.3818
2019-09-02,JNJ,0.0
2019-09-02,JNPR,0.0
2019-09-02,JWN,0.0
2019-09-02,KO,0.6597
2019-09-02,MAR,0.4588
2019-09-02,MHO,0.0
2019-09-02,MSFT,0.0
2019-09-02,MYL,0.0
2019-09-02,NEE,0.0
2019-09-02,NFLX,0.064
2019-09-02,NRG,0.325
2019-09-02,PAAS,0.1909
2019-09-02,PFG,0.4215
2019-09-02,POLYP,0.0
2019-09-02,PUMG,0.0
2019-09-02,RYAAY,0.1779
2019-09-02,SLB,0.0
2019-09-02,SO,-0.182275
2019-09-02,TSLA,0.0
2019-09-02,UBER,0.0
2019-09-02,UNH,0.0
2019-09-02,VZ,0.4939
2019-09-02,WMB,-0.07955
2019-09-02,WMT,-0.653775
2019-09-02,XOM,0.0
2019-09-03,AAPL,0.07984545454545455
2019-09-03,AAWW,0.1779
2019-09-03,ABC,-0.2023
2019-09-03,AEGN,0.0
2019-09-03,ALGT,0.39515
2019-09-03,AMED,0.0
2019-09-03,AMSF,0.4404
2019-09-03,AMZN,0.23486666666666664
2019-09-03,APD,0.296
2019-09-03,AVY,0.2553
2019-09-03,BA,-0.053942857142857126
2019-09-03,BAC,-0.41916666666666663
2019-09-03,BKNG,0.0
2019-09-03,C,0.0
2019-09-03,CACC,0.0
2019-09-03,CASY,-0.1953
2019-09-03,CBRE,0.0
2019-09-03,CCNE,0.0
2019-09-03,CHKP,0.6908
2019-09-03,CME,-0.6597
2019-09-03,COST,0.2023
2019-09-03,CRI,-0.0516
2019-09-03,CRMT,0.7845
2019-09-03,DISH,-0.4767
2019-09-03,DUK,0.0
2019-09-03,EBAY,0.0
2019-09-03,EPAC,0.5106
2019-09-03,EQIX,0.8176
2019-09-03,EQR,0.0
2019-09-03,GIS,0.0
2019-09-03,GM,-0.26495
2019-09-03,GOLD,0.0
2019-09-03,GOOG,0.0
2019-09-03,GRMN,0.5859
2019-09-03,GS,0.046599999999999996
2019-09-03,HAS,0.4215
2019-09-03,HSY,-0.11315
2019-09-03,IBM,0.0
2019-09-03,ICE,-0.148
2019-09-03,IFF,0.0
2019-09-03,ILMN,0.2023
2019-09-03,IPGP,-0.48839999999999995
2019-09-03,IX,0.4939
2019-09-03,J,0.0
2019-09-03,JNJ,0.0
2019-09-03,JPM,-0.31245
2019-09-03,KLAC,0.0
2019-09-03,KO,0.3062
2019-09-03,L,0.0
2019-09-03,LLY,-0.7845
2019-09-03,MCK,0.34
2019-09-03,MHO,0.0
2019-09-03,MMC,0.0
2019-09-03,MS,-0.1654
2019-09-03,MSFT,0.24593448275862068
2019-09-03,MU,-0.6124
2019-09-03,NEM,-0.8225
2019-09-03,NFLX,-0.03423333333333333
2019-09-03,NRG,0.17020000000000002
2019-09-03,NUE,0.0
2019-09-03,OXY,0.0
2019-09-03,PFE,0.0
2019-09-03,PGR,-0.2263
2019-09-03,PUMG,-0.296
2019-09-03,RDY,0.4019
2019-09-03,RGLD,0.5106
2019-09-03,ROK,0.0
2019-09-03,ROP,0.2023
2019-09-03,SEE,0.0
2019-09-03,SLB,0.0
2019-09-03,SO,-0.33005
2019-09-03,STZ,0.2198
2019-09-03,TGT,0.2266
2019-09-03,THC,0.0
2019-09-03,TM,0.5719
2019-09-03,TMO,0.0
2019-09-03,TROW,0.3818
2019-09-03,TSLA,0.0
2019-09-03,TSN,-0.05135
2019-09-03,UBER,0.1421
2019-09-03,WBA,0.7579
2019-09-03,WM,-0.8885
2019-09-03,WMB,0.15026666666666666
2019-09-03,WMT,0.3538333333333334
2019-09-03,WPM,0.4404
2019-09-03,XOM,0.10115
2019-09-03,ZION,-0.6369
2019-09-04,AAPL,-0.017266666666666656
2019-09-04,ABC,0.34
2019-09-04,ACN,-0.25
2019-09-04,ADP,0.0
2019-09-04,AEM,0.0
2019-09-04,AES,0.3243
2019-09-04,AGN,0.3216333333333334
2019-09-04,AIZ,0.0
2019-09-04,ALGT,0.5267
2019-09-04,AMED,0.3182
2019-09-04,AMGN,-0.6597
2019-09-04,AMZN,0.06970000000000001
2019-09-04,ASML,0.0
2019-09-04,AVY,0.0
2019-09-04,AXP,0.0
2019-09-04,BA,0.1101
2019-09-04,BAC,-0.06754285714285714
2019-09-04,BDX,0.0
2019-09-04,BLK,0.2553
2019-09-04,BMY,0.0
2019-09-04,C,-0.20484999999999998
2019-09-04,CIEN,0.2023
2019-09-04,CMCO,0.0
2019-09-04,CMCSA,0.21075
2019-09-04,COST,0.0
2019-09-04,CRAI,0.0
2019-09-04,CRUS,0.2023
2019-09-04,CVS,0.4019
2019-09-04,DD,0.10115
2019-09-04,DIS,0.2202
2019-09-04,DISCA,0.0
2019-09-04,DUK,0.2732
2019-09-04,DVN,0.2732
2019-09-04,EMR,0.0
2019-09-04,FISV,0.7096
2019-09-04,GD,0.0
2019-09-04,GE,0.21955
2019-09-04,GM,-0.6350666666666667
2019-09-04,GOOG,0.1591
2019-09-04,GS,-0.17515999999999998
2019-09-04,HAS,-0.5267
2019-09-04,HSIC,0.0
2019-09-04,HUM,0.5719
2019-09-04,IBM,0.0
2019-09-04,ICE,-0.7334
2019-09-04,ILMN,0.26335
2019-09-04,INTC,-0.1779
2019-09-04,IPGP,0.1909
2019-09-04,ITRI,0.1591
2019-09-04,J,0.0
2019-09-04,JBHT,0.0
2019-09-04,JBLU,0.0258
2019-09-04,JCI,0.34
2019-09-04,JPM,0.3062
2019-09-04,KR,0.0
2019-09-04,LLY,0.4767
2019-09-04,MA,0.0
2019-09-04,MAS,-0.1531
2019-09-04,MCHP,0.0
2019-09-04,MKC,-0.7579
2019-09-04,MOS,0.0
2019-09-04,MS,0.09866666666666667
2019-09-04,MSFT,0.11032812500000001
2019-09-04,MU,0.0
2019-09-04,NDAQ,0.0
2019-09-04,NEE,0.2732
2019-09-04,NFLX,0.0
2019-09-04,NLOK,0.2023
2019-09-04,NOV,-0.128
2019-09-04,NS,0.31845
2019-09-04,ORCL,-0.296
2019-09-04,PLD,0.1779
2019-09-04,PM,0.0
2019-09-04,PPL,0.0
2019-09-04,PXD,0.3612
2019-09-04,RGLD,0.0
2019-09-04,ROST,0.1531
2019-09-04,RTN,0.6597
2019-09-04,SBUX,0.2235
2019-09-04,SITC,0.0
2019-09-04,SLB,-0.20095
2019-09-04,SO,-0.296
2019-09-04,SPG,0.0
2019-09-04,SPGI,0.0
2019-09-04,SYK,0.0
2019-09-04,TGT,0.18076666666666666
2019-09-04,TJX,-0.6808
2019-09-04,TPR,0.0
2019-09-04,TSLA,0.1405
2019-09-04,TSN,0.32985
2019-09-04,UBER,0.1689
2019-09-04,UBSG,0.10606666666666666
2019-09-04,UNH,0.3182
2019-09-04,V,0.3818
2019-09-04,VALE,0.0
2019-09-04,VTR,0.0
2019-09-04,WMB,0.10937999999999999
2019-09-04,WMT,0.273
2019-09-04,WYNN,0.0
2019-09-04,XOM,0.1771666666666667
2019-09-05,AAPL,0.22645384615384617
2019-09-05,ADP,-0.05741428571428571
2019-09-05,ADSK,-0.04684999999999999
2019-09-05,AEGN,-0.1531
2019-09-05,AEM,0.6705
2019-09-05,AGN,0.0
2019-09-05,AIG,0.0
2019-09-05,ALGT,0.0
2019-09-05,ALL,0.6486
2019-09-05,AMED,0.0
2019-09-05,AMZN,0.2260558823529412
2019-09-05,APOG,0.34
2019-09-05,ARCH,0.0
2019-09-05,ATVI,0.0
2019-09-05,AVY,0.0
2019-09-05,BA,0.06745000000000001
2019-09-05,BAC,-0.025642857142857137
2019-09-05,BAX,0.4019
2019-09-05,BBBY,0.0
2019-09-05,BKNG,0.0
2019-09-05,BLK,0.0
2019-09-05,C,0.0
2019-09-05,CASY,-0.743
2019-09-05,CAT,0.4215
2019-09-05,CIEN,0.0
2019-09-05,CMCSA,0.21230000000000002
2019-09-05,CME,0.17
2019-09-05,CNMD,0.0
2019-09-05,CNP,0.17
2019-09-05,COLM,0.0
2019-09-05,CRAI,-0.1531
2019-09-05,CSIQ,0.34
2019-09-05,CSOD,0.2263
2019-09-05,CTL,0.0
2019-09-05,CTSH,0.34
2019-09-05,CVS,0.0
2019-09-05,DAL,0.0
2019-09-05,DFS,0.4404
2019-09-05,DUK,0.2732
2019-09-05,DXPE,0.4019
2019-09-05,EQR,0.6369
2019-09-05,ETFC,0.0
2019-09-05,FSLR,0.4153
2019-09-05,GD,0.3182
2019-09-05,GE,0.0
2019-09-05,GM,0.23835
2019-09-05,GOOG,-0.05129999999999999
2019-09-05,GRMN,0.2023
2019-09-05,GS,-0.011999999999999997
2019-09-05,HON,0.0
2019-09-05,HSIC,0.6369
2019-09-05,HSY,0.4019
2019-09-05,IAC,0.4215
2019-09-05,IBM,0.0
2019-09-05,ILMN,0.4168
2019-09-05,INTC,0.3612
2019-09-05,IPGP,0.39225
2019-09-05,JEF,0.0
2019-09-05,JNJ,-0.4215
2019-09-05,JPM,-0.117025
2019-09-05,JWN,0.0
2019-09-05,KMX,0.34
2019-09-05,KO,0.0
2019-09-05,KR,-0.3716
2019-09-05,LLY,0.0
2019-09-05,LMT,0.6369
2019-09-05,M,0.4404
2019-09-05,MAR,0.0
2019-09-05,MRO,0.0
2019-09-05,MSFT,0.1397375
2019-09-05,MU,0.3146
2019-09-05,NDAQ,0.0
2019-09-05,NFLX,0.0
2019-09-05,NLOK,0.34
2019-09-05,NRG,0.0
2019-09-05,NS,-0.3217
2019-09-05,NTRS,0.0
2019-09-05,NVDA,0.0
2019-09-05,OKE,0.0
2019-09-05,ORCL,0.4588
2019-09-05,OSK,0.0
2019-09-05,PM,-0.20095
2019-09-05,PNC,0.0
2019-09-05,PRU,-0.04074999999999998
2019-09-05,QCOM,0.3182
2019-09-05,ROP,0.2023
2019-09-05,RS,0.296
2019-09-05,SBUX,0.10115
2019-09-05,SLB,0.0
2019-09-05,SO,0.0258
2019-09-05,SSP,0.0
2019-09-05,STLD,0.8225
2019-09-05,T,0.0
2019-09-05,TGT,0.06917499999999999
2019-09-05,TM,0.0
2019-09-05,TSLA,0.1806
2019-09-05,TSN,0.0
2019-09-05,UBER,-0.025814285714285717
2019-09-05,VALE,0.34
2019-09-05,VZ,0.0
2019-09-05,WBA,0.0
2019-09-05,WDC,0.0
2019-09-05,WFC,0.0
2019-09-05,WMB,-0.09746666666666666
2019-09-05,WMT,-0.3818
2019-09-05,XOM,-0.070775
2019-09-06,AAPL,0.048066666666666674
2019-09-06,ADP,0.04103
2019-09-06,AGN,0.20505
2019-09-06,ALGT,-0.4019
2019-09-06,AMZN,0.008011111111111104
2019-09-06,AXP,0.7579
2019-09-06,BA,-0.20095
2019-09-06,BAC,0.1909
2019-09-06,C,0.5859
2019-09-06,CAH,0.0
2019-09-06,CASY,0.0
2019-09-06,CATM,0.6249
2019-09-06,CDNS,0.34
2019-09-06,CME,0.2682
2019-09-06,CROX,0.5106
2019-09-06,CVX,-0.4404
2019-09-06,DAL,0.1779
2019-09-06,DVA,0.2023
2019-09-06,DXPE,0.17435
2019-09-06,FDX,-0.4215
2019-09-06,FTI,0.0
2019-09-06,GM,0.128675
2019-09-06,GOOG,-0.0029800000000000048
2019-09-06,HD,0.128
2019-09-06,HON,-0.5574
2019-09-06,ICE,0.0
2019-09-06,INTC,-0.04824999999999999
2019-09-06,IRM,0.29205
2019-09-06,ITRI,0.0
2019-09-06,JPM,0.0
2019-09-06,KHC,0.0
2019-09-06,KO,0.0
2019-09-06,LLY,-0.2732
2019-09-06,MAR,0.0
2019-09-06,MMM,0.0
2019-09-06,MS,0.0
2019-09-06,MSFT,0.056979999999999996
2019-09-06,MSI,-0.3612
2019-09-06,MU,0.23835
2019-09-06,MUR,0.0
2019-09-06,MXIM,0.024
2019-09-06,NFLX,0.0
2019-09-06,NLOK,0.2294
2019-09-06,NOV,-0.2732
2019-09-06,NTES,-0.0903
2019-09-06,NTRS,0.7579
2019-09-06,NWSA,0.0
2019-09-06,PAYX,0.0
2019-09-06,PFE,0.296
2019-09-06,PNW,0.0
2019-09-06,PXD,0.0
2019-09-06,SO,-0.7906
2019-09-06,STT,0.0
2019-09-06,TGT,-0.013566666666666652
2019-09-06,TM,0.0
2019-09-06,TROW,0.0
2019-09-06,UBER,-0.10826666666666666
2019-09-06,UBSG,-0.0772
2019-09-06,VZ,0.0
2019-09-06,WEC,0.32985
2019-09-06,WMB,0.156925
2019-09-06,XOM,-0.11975
2019-09-07,AAPL,0.04159999999999999
2019-09-07,AMZN,-0.17439999999999997
2019-09-07,KO,0.0
2019-09-07,PCG,0.0
2019-09-07,SO,-0.7845
2019-09-07,WMB,0.5245666666666666
2019-09-07,WMT,0.0
2019-09-08,AAPL,0.02930000000000002
2019-09-08,ACAD,0.0
2019-09-08,AGN,0.0
2019-09-08,AMED,0.0
2019-09-08,AMGN,0.5574
2019-09-08,AMSF,0.31845
2019-09-08,AMZN,0.02984
2019-09-08,ARCH,0.0
2019-09-08,BA,0.0
2019-09-08,BAC,-0.0593
2019-09-08,BAX,0.0
2019-09-08,BIDU,0.0
2019-09-08,BIIB,-0.0772
2019-09-08,BSTC,0.0
2019-09-08,BXP,0.0
2019-09-08,CHDN,0.0
2019-09-08,CNMD,0.0
2019-09-08,COST,0.0
2019-09-08,CRAI,0.0
2019-09-08,CRMT,0.0
2019-09-08,CTAS,-0.2263
2019-09-08,CVX,0.1027
2019-09-08,DIS,0.0
2019-09-08,DVA,0.0
2019-09-08,EL,0.0
2019-09-08,EW,0.4215
2019-09-08,FE,0.0
2019-09-08,GM,0.4019
2019-09-08,GS,-0.0772
2019-09-08,IFF,0.0
2019-09-08,ILMN,0.3412
2019-09-08,INFY,0.0
2019-09-08,INTC,0.0
2019-09-08,IRM,0.0
2019-09-08,ITRI,0.1027
2019-09-08,KIM,0.0
2019-09-08,LHX,0.5719
2019-09-08,LMT,0.6486
2019-09-08,MDT,0.5267
2019-09-08,MMC,-0.2732
2019-09-08,MU,0.3355666666666666
2019-09-08,NBL,0.0
2019-09-08,NFLX,0.1779
2019-09-08,NLOK,0.0
2019-09-08,NRG,0.8316
2019-09-08,NS,0.0258
2019-09-08,RGLD,0.0
2019-09-08,SEE,0.7088
2019-09-08,SLB,-0.4019
2019-09-08,SNE,0.1779
2019-09-08,SO,-0.296
2019-09-08,SPGI,-0.5719
2019-09-08,SYY,0.0258
2019-09-08,T,0.0
2019-09-08,TGT,0.45393333333333336
2019-09-08,TSLA,0.1027
2019-09-08,UBER,0.26663333333333333
2019-09-08,WMT,-0.296
2019-09-08,WY,0.3818
2019-09-09,A,0.6249
2019-09-09,AAPL,0.16360961538461538
2019-09-09,ACHC,-0.4404
2019-09-09,ACN,0.0
2019-09-09,ADM,-0.6369
2019-09-09,ADP,0.2023
2019-09-09,AEGN,0.1531
2019-09-09,AEM,0.5106
2019-09-09,AES,0.2023
2019-09-09,AIG,0.34
2019-09-09,AIZ,0.6249
2019-09-09,AMED,0.2044
2019-09-09,AMGN,0.0
2019-09-09,AMWD,0.0
2019-09-09,AMZN,0.0
2019-09-09,AXP,0.0
2019-09-09,AZO,0.6808
2019-09-09,BA,-0.11333333333333334
2019-09-09,BAC,0.11421666666666667
2019-09-09,BOOM,0.6486
2019-09-09,BX,0.5719
2019-09-09,BXP,0.1027
2019-09-09,C,0.29466666666666663
2019-09-09,CACC,-0.1531
2019-09-09,CASY,0.3182
2019-09-09,CBRE,0.0
2019-09-09,CINF,0.0
2019-09-09,CLX,0.0
2019-09-09,CME,0.2023
2019-09-09,COLM,0.5106
2019-09-09,CPIX,0.5106
2019-09-09,CRAI,0.2202
2019-09-09,CRUS,0.0516
2019-09-09,CUTR,0.0
2019-09-09,DELL,0.0
2019-09-09,DXPE,0.47755000000000003
2019-09-09,EL,0.0
2019-09-09,EPAC,-0.296
2019-09-09,EQIX,0.2023
2019-09-09,FCX,0.0
2019-09-09,FDX,0.0
2019-09-09,FISV,0.0
2019-09-09,GE,0.0
2019-09-09,GM,0.0
2019-09-09,GOOG,0.05805000000000001
2019-09-09,GRMN,0.4588
2019-09-09,GS,0.074
2019-09-09,GWW,0.7579
2019-09-09,HON,0.4588
2019-09-09,HP,0.0
2019-09-09,IBM,0.0
2019-09-09,ICE,0.0
2019-09-09,INTC,-0.04943333333333333
2019-09-09,ITRI,0.1366
2019-09-09,JBLU,-0.1779
2019-09-09,JNJ,0.3818
2019-09-09,JPM,0.0
2019-09-09,LB,-0.4019
2019-09-09,LLY,-0.6908
2019-09-09,MA,0.0
2019-09-09,MDP,0.5106
2019-09-09,MET,0.37895
2019-09-09,MHO,0.3182
2019-09-09,MMM,0.0
2019-09-09,MOS,0.0
2019-09-09,MRO,0.0
2019-09-09,MS,0.3723
2019-09-09,MSFT,-0.009037500000000004
2019-09-09,NFLX,-0.30565
2019-09-09,NS,0.2732
2019-09-09,NTES,0.0
2019-09-09,OXY,0.0
2019-09-09,PFG,0.6597
2019-09-09,PGR,-0.5994
2019-09-09,PM,0.2023
2019-09-09,PNC,0.0
2019-09-09,PUMG,0.0
2019-09-09,QCOM,-0.2732
2019-09-09,ROP,0.0
2019-09-09,SCHW,0.3818
2019-09-09,SEE,0.0
2019-09-09,SHW,0.0
2019-09-09,SO,-0.14312
2019-09-09,STZ,0.0
2019-09-09,T,0.0
2019-09-09,TGT,0.3818
2019-09-09,TSLA,0.5423
2019-09-09,UBER,-0.042666666666666665
2019-09-09,UBSG,-0.128
2019-09-09,UPS,0.6369
2019-09-09,WBA,0.0
2019-09-09,WMB,-0.045325000000000004
2019-09-09,WYNN,0.0
2019-09-09,XOM,-0.11106666666666666
2019-09-10,AAPL,0.1520767441860465
2019-09-10,ABT,0.0
2019-09-10,ACN,0.0
2019-09-10,AIZ,0.1279
2019-09-10,ALGT,-0.07655
2019-09-10,ALXN,-0.6597
2019-09-10,AMED,0.24003333333333332
2019-09-10,AMGN,0.0
2019-09-10,AMP,0.0
2019-09-10,AMSF,0.0
2019-09-10,AMZN,0.26452
2019-09-10,APD,0.0
2019-09-10,ATGE,0.3182
2019-09-10,BA,0.13468
2019-09-10,BAC,-0.029399999999999992
2019-09-10,BAX,0.0
2019-09-10,BCBP,0.50335
2019-09-10,BIDU,0.0
2019-09-10,BLK,0.3491
2019-09-10,BMY,0.4767
2019-09-10,BSTC,0.0
2019-09-10,C,-0.04684999999999999
2019-09-10,CAT,0.34
2019-09-10,CATM,-0.34
2019-09-10,CHDN,0.0
2019-09-10,CME,0.4215
2019-09-10,CMG,0.0
2019-09-10,CMI,0.7096
2019-09-10,CMTL,0.0
2019-09-10,CNS,0.5106
2019-09-10,CPB,0.0
2019-09-10,CRAI,0.42115
2019-09-10,CRUS,0.26385
2019-09-10,CSIQ,0.2732
2019-09-10,CTL,0.4019
