Ticker,Earning Date,^GSPC,^GSPC_pctchange_5,^GSPC_pctchange_21,^GSPC_pctchange_yoy,^RUT,^RUT_pctchange_5,^RUT_pctchange_21,^RUT_pctchange_yoy,^VIX,^VIX_pctchange_5,^VIX_pctchange_21,^VIX_pctchange_yoy,GC=F,GC=F_pctchange_5,GC=F_pctchange_21,GC=F_pctchange_yoy,CL=F,CL=F_pctchange_5,CL=F_pctchange_21,CL=F_pctchange_yoy,^TNX,^TNX_pctchange_5,^TNX_pctchange_21,^TNX_pctchange_yoy,^FVX,^FVX_pctchange_5,^FVX_pctchange_21,^FVX_pctchange_yoy
HOLX,2018-11-07,2813.89,3.77,-2.31,8.46,1582.16,4.68,-2.45,6.78,16.36,-22.94,2.57,67.28,1226.2,1.15,3.29,-4.32,61.67,-5.57,-17.73,8.55,3.21,2.19,2.29,26.95,3.06,3.13,2.24,32.28
HOLX,2019-01-30,2681.05,1.6,7.86,-5.01,1486.94,2.25,11.14,-6.06,17.66,-9.53,-37.69,19.41,1309.9,2.09,2.34,-1.91,54.23,3.06,19.63,-15.92,2.69,-0.63,1.35,-3.2,2.5,-1.73,0.85,-3.88
HOLX,2019-05-01,2923.73,-0.12,1.97,10.13,1576.38,-0.74,1.31,1.68,14.8,12.63,10.45,-4.45,1281.4,0.46,-0.54,-1.72,63.6,-3.48,3.26,-5.43,2.51,-0.91,0.4,-12.39,2.3,-1.37,-0.61,-16.53
HOLX,2019-07-31,2980.38,-1.3,0.54,5.83,1574.61,-0.37,0.51,-5.76,16.12,33.55,14.65,25.64,1426.1,0.23,2.92,16.54,58.58,4.83,-0.86,-14.81,2.02,-2.56,-1.32,-34.38,1.84,-0.54,0.11,-37.7
HOLX,2019-11-06,3076.78,0.98,6.35,11.66,1589.54,1.06,7.94,2.15,12.62,2.35,-37.77,-36.61,1490.2,-0.2,-0.47,21.77,56.35,2.34,7.07,-9.42,1.81,7.27,3.54,-33.58,1.63,6.89,3.3,-36.38
HOLX,2020-01-29,3273.4,-1.46,1.03,22.09,1649.22,-2.09,-1.19,10.91,16.39,26.96,22.04,-7.19,1569.8,0.93,3.7,19.84,53.33,-6.01,-13.59,-1.66,1.59,-8.39,-10.85,-35.75,1.42,-8.87,-10.66,-38.18
HOLX,2020-04-29,2939.51,5.01,11.91,0.54,1360.76,13.25,17.48,-13.68,31.23,-25.61,-45.29,111.01,1703.4,-1.46,5.02,32.93,15.06,9.29,-25.04,-76.32,0.63,2.28,6.81,-68.27,0.36,-1.9,-1.36,-79.28
HOLX,2020-07-29,3258.44,-0.54,6.72,9.33,1500.63,0.7,5.59,-4.7,24.1,-0.9,-24.17,49.5,1953.5,4.8,10.07,36.98,41.27,-1.5,3.95,-29.55,0.58,-0.52,-13.45,-64.78,0.25,-4.89,-13.95,-83.11
HOLX,2020-11-04,3443.44,5.27,2.45,11.92,1615.08,4.65,2.4,1.61,29.57,-26.59,0.31,134.31,1894.6,0.98,-0.34,27.14,39.15,4.71,-3.74,-30.52,0.77,-8.02,-0.9,-58.67,0.32,-13.17,-3.87,-80.48
HOLX,2021-01-27,3750.77,-2.62,1.29,14.58,2108.7,-2.4,5.23,27.86,37.21,72.43,72.83,127.03,1844.9,-1.13,-1.86,17.52,52.85,-0.73,9.58,-0.9,1.01,-8.57,10.58,45.27,0.41,-8.95,12.74,8.53
HOLX,2021-04-28,4183.18,0.23,5.34,42.31,2304.16,2.88,6.74,69.33,17.28,-1.26,-16.68,-44.67,1773.2,-1.07,3.57,4.1,63.86,4.09,3.74,324.04,1.62,4.25,-3.51,148.09,0.86,7.73,-4.74,198.96
HON,2016-07-22,2175.03,0.61,4.3,4.59,1212.89,0.63,5.56,-1.07,12.02,-5.13,-43.22,-12.52,1323.1,-0.26,4.35,20.69,44.19,-3.83,-10.05,-7.9,1.57,-1.51,7.53,-27.58,1.12,-2.18,11.89,-24.27
HON,2016-10-21,2141.16,0.38,-1.65,3.18,1218.1,0.47,-3.59,4.46,13.34,-17.25,10.98,-7.75,1265.9,1.02,-4.6,8.47,50.85,0.99,12.15,15.62,1.74,-3.01,9.5,-22.43,1.25,-2.89,10.47,-27.53
HON,2017-01-27,2294.69,1.03,1.14,18.27,1370.7,1.39,-0.51,32.39,10.58,-8.32,-11.76,-47.62,1188.1,-1.35,4.47,6.5,53.17,1.43,-1.35,60.05,2.48,0.57,1.43,35.57,1.94,0.05,0.36,52.96
HON,2017-04-21,2348.69,0.85,0.01,12.29,1379.85,2.57,2.55,20.33,14.63,-8.33,14.21,10.67,1287.4,0.12,3.05,2.73,49.62,-6.69,3.29,16.4,2.24,0.22,-5.73,31.82,1.76,-0.23,-7.95,47.4
HON,2017-07-21,2472.54,0.54,1.52,13.68,1435.84,0.49,2.61,18.38,9.36,-1.58,-12.93,-22.13,1254.3,2.26,0.88,-4.89,45.77,-1.65,7.62,1.85,2.23,-3.75,4.45,32.23,1.8,-3.28,2.39,50.0
HON,2017-10-20,2575.21,0.86,2.98,20.27,1509.25,0.44,4.51,23.9,9.97,3.75,3.1,-25.26,1277.4,-1.85,-1.02,0.93,51.47,0.04,1.82,2.06,2.38,4.43,6.82,-6.74,2.02,5.98,9.19,-0.79
HON,2018-01-26,2872.87,2.23,7.18,25.2,1608.06,0.65,4.13,17.32,11.08,-1.69,8.1,4.73,1351.6,1.48,5.26,13.76,66.14,4.37,10.29,24.39,2.66,0.95,10.69,10.18,2.47,1.4,11.97,25.96
HON,2018-04-20,2670.14,0.52,-1.54,13.69,1564.12,0.94,-0.96,13.35,16.88,-3.04,-5.49,15.38,1336.7,-0.6,1.21,3.83,68.38,1.47,4.93,37.81,2.95,4.31,3.8,37.06,2.79,4.37,6.0,58.51
HON,2018-07-20,2801.83,0.02,1.25,13.32,1696.81,0.58,-0.6,18.18,12.86,5.58,0.55,37.39,1229.5,-0.81,-3.28,-1.98,70.46,-0.77,6.4,53.94,2.89,2.26,0.7,27.09,2.77,1.5,0.91,46.61
HON,2018-10-19,2767.78,0.02,-5.56,7.48,1542.04,-0.3,-10.36,2.17,19.89,-6.66,68.56,99.5,1225.3,0.59,1.58,-4.08,69.12,-3.11,-2.37,34.29,3.2,1.81,3.09,28.9,3.05,1.94,2.31,35.95
HON,2019-02-01,2706.53,1.57,7.83,-4.09,1502.05,1.29,10.78,-4.93,16.14,-7.35,-30.49,19.82,1316.9,1.5,2.8,-2.04,55.26,2.92,18.74,-16.02,2.69,-2.25,0.34,-4.98,2.51,-3.13,-0.44,-5.0
HON,2019-04-18,2905.03,0.58,2.86,7.87,1565.75,-0.85,1.46,-0.51,12.09,-7.14,-13.08,-24.25,1271.9,-1.3,-2.2,-5.56,64.0,0.66,6.97,-6.28,2.56,0.0,5.79,-12.57,2.37,-0.25,7.58,-15.27
HON,2019-07-18,2995.11,-0.16,2.65,6.37,1555.62,-0.15,0.35,-8.05,13.53,4.64,-10.69,11.82,1426.1,1.55,5.9,16.29,55.3,-8.14,2.6,-19.58,2.04,-3.23,-1.45,-33.14,1.79,-3.88,-1.16,-39.17
HON,2019-10-17,2997.95,2.04,-0.29,6.72,1541.84,3.8,-1.69,-3.0,13.79,-21.51,-1.15,-20.75,1492.3,-0.17,-1.01,21.95,53.93,0.71,-7.19,-22.68,1.76,0.29,2.87,-36.75,1.58,0.19,-0.19,-39.89
HON,2020-01-31,3225.52,-2.12,-0.16,19.18,1614.06,-2.9,-3.26,7.46,18.84,29.4,36.72,16.73,1582.9,0.75,4.17,20.2,51.56,-4.85,-15.56,-6.7,1.52,-9.58,-16.07,-39.49,1.33,-11.66,-17.69,-42.77
HON,2020-05-01,2830.71,-0.21,14.58,-3.9,1260.48,2.22,17.58,-21.9,37.19,3.51,-34.82,188.97,1694.5,-1.68,7.37,32.47,19.78,16.77,-2.61,-68.07,0.64,7.72,-5.03,-68.65,0.37,1.37,-16.89,-79.97
HON,2020-07-24,3215.63,-0.28,5.42,6.27,1467.55,-0.39,5.6,-7.06,25.84,0.62,-23.64,112.5,1897.3,4.92,7.45,33.75,41.29,1.72,8.63,-26.53,0.59,-6.21,-7.39,-65.04,0.27,-2.84,-2.84,-82.58
HON,2020-10-30,3269.96,-5.64,-3.28,6.62,1538.48,-6.22,0.48,-3.2,38.02,38.0,42.4,209.11,1877.4,-1.29,-1.62,24.5,35.79,-10.19,-7.57,-36.32,0.86,2.26,15.9,-51.9,0.38,2.97,20.57,-75.98
HON,2021-01-29,3714.24,-3.31,-0.34,15.15,2073.64,-4.39,5.83,28.47,33.09,51.03,43.37,75.64,1847.3,-0.45,-1.72,16.7,52.2,-0.13,8.75,1.24,1.09,0.18,19.19,74.32,0.44,2.07,25.14,14.77
HON,2021-04-23,4180.17,-0.13,7.48,47.36,2271.86,0.41,6.45,84.25,17.33,6.65,-18.25,-51.77,1777.0,-0.11,2.54,3.1,62.14,-1.57,1.57,266.82,1.57,-0.38,-8.95,132.49,0.82,-0.61,-8.42,149.54
HPE,2016-09-07,2186.16,0.46,0.24,12.57,1261.01,1.2,2.49,9.82,11.94,-8.99,3.83,-54.48,1344.3,2.49,0.82,21.82,45.5,-1.83,5.76,1.95,1.54,-1.72,1.72,-34.09,1.12,-4.83,2.0,-34.63
HPE,2016-11-22,2202.94,1.03,2.4,5.45,1334.34,2.47,8.8,12.24,12.41,-7.18,-4.69,-22.1,1211.0,-1.06,-4.34,12.72,48.03,4.85,-5.55,12.04,2.32,4.41,25.94,15.99,1.78,6.52,33.11,25.42
HPE,2017-02-23,2363.81,0.62,3.67,21.12,1394.62,-0.68,1.86,35.19,11.71,-2.17,5.78,-38.72,1250.2,1.5,3.3,2.28,54.45,2.52,2.39,70.85,2.39,-2.53,-3.75,25.55,1.88,-3.25,-3.25,37.08
HPE,2017-05-31,2411.8,0.56,0.98,14.88,1370.21,-0.78,-2.64,17.81,10.41,-2.89,2.97,-26.69,1272.0,1.37,1.49,4.79,48.32,-6.12,-1.06,-2.05,2.2,-3.09,-6.63,50.62,1.75,-3.05,-7.17,69.22
HPE,2017-09-05,2457.85,0.56,-0.77,12.41,1399.66,1.26,-0.9,11.67,12.23,8.04,21.93,1.75,1339.2,2.25,6.43,2.06,48.66,4.49,-1.86,12.74,2.07,-3.09,-6.42,16.1,1.65,-3.74,-7.58,32.32
HPE,2017-11-21,2599.03,0.78,1.33,17.98,1518.89,3.24,1.43,13.83,9.73,-16.05,-12.1,-21.6,1281.1,-0.03,0.27,5.79,56.83,2.03,9.5,18.32,2.36,1.2,-2.68,-5.78,2.11,3.39,3.13,7.39
HPE,2018-02-22,2703.96,0.2,-4.76,14.39,1529.99,0.52,-5.01,9.71,18.72,-2.8,68.65,59.86,1330.6,-1.84,-0.38,6.43,62.77,3.58,-2.64,15.28,2.92,0.9,9.58,26.22,2.65,0.65,7.37,44.52
HPE,2018-05-22,2724.44,0.48,2.03,13.59,1625.24,1.56,4.04,17.69,13.22,-9.64,-19.09,23.32,1291.7,0.22,-2.33,2.94,72.13,1.15,5.08,40.14,3.07,-0.97,3.65,31.77,2.9,-1.19,3.5,53.79
HPE,2018-08-28,2897.52,1.21,3.39,18.44,1728.42,0.6,4.55,24.91,12.5,-2.8,-12.34,6.84,1207.4,1.24,-1.14,-8.05,68.53,1.75,-2.28,47.57,2.88,2.16,-2.34,21.69,2.77,2.51,-1.49,38.91
HPE,2018-12-04,2700.06,0.67,-0.84,2.68,1480.75,-0.81,-4.34,-2.37,20.74,9.04,6.3,83.05,1241.1,2.47,0.83,-1.62,53.25,3.28,-15.66,-7.58,2.92,-3.94,-9.59,2.81,2.8,-2.0,-9.42,9.12
HPE,2019-02-21,2774.88,0.79,5.39,2.72,1575.55,2.11,8.1,2.85,14.46,-7.6,-30.48,-27.77,1323.5,0.97,3.2,-0.49,56.96,5.68,8.35,-7.65,2.69,1.17,-2.36,-9.89,2.51,1.42,-3.13,-10.78
HPE,2019-05-23,2822.24,-1.88,-3.59,3.25,1501.38,-3.59,-5.46,-7.76,16.92,10.66,28.77,34.5,1284.8,-0.02,0.73,-0.35,57.91,-7.89,-12.11,-19.39,2.3,-4.05,-9.46,-21.8,2.09,-4.13,-9.92,-25.8
HPE,2019-08-27,2869.16,-1.08,-5.03,-0.95,1456.04,-2.8,-7.2,-15.76,20.31,16.06,58.3,67.02,1541.0,2.42,8.55,27.46,54.93,-2.5,-3.41,-20.24,1.49,-5.52,-19.68,-51.58,1.39,-4.98,-16.43,-52.05
HPE,2019-11-25,3133.64,0.37,3.68,17.21,1621.9,1.86,4.05,7.7,11.87,-4.74,-6.17,-37.2,1456.6,-0.97,-2.86,19.37,58.01,1.68,2.38,12.36,1.76,-1.23,4.32,-34.55,1.62,-0.37,6.11,-35.44
HPE,2020-03-03,3003.37,-3.99,-6.89,7.66,1486.08,-5.46,-7.93,-5.24,36.82,32.21,95.44,149.8,1642.1,-0.29,3.74,28.09,47.18,-5.45,-8.49,-16.58,1.01,-22.9,-38.56,-59.6,0.77,-32.22,-47.4,-66.51
HPE,2020-05-21,2948.51,3.37,5.33,4.47,1347.56,8.89,12.15,-10.25,29.53,-9.44,-29.66,74.53,1720.5,-1.01,-0.47,33.91,33.92,23.08,146.15,-41.43,0.68,5.78,3.2,-67.36,0.34,10.39,-15.21,-81.66
HPE,2020-08-25,3443.62,1.59,6.3,20.02,1571.21,0.09,5.83,7.91,22.03,2.42,-10.95,8.47,1911.8,-4.38,-0.99,24.06,43.35,1.07,4.21,-21.08,0.68,1.04,27.24,-63.19,0.29,5.42,35.81,-82.51
HPE,2020-12-01,3662.45,2.37,12.0,18.4,1836.05,0.98,19.34,14.56,20.77,-8.34,-45.37,30.14,1814.1,-1.29,-3.37,22.72,44.55,3.46,24.48,-20.59,0.93,5.9,20.36,-43.36,0.43,7.56,27.46,-70.75
HPE,2021-03-02,3870.29,-0.29,4.2,28.86,2231.51,0.01,7.61,50.16,24.1,4.28,-27.17,-34.55,1733.1,-3.95,-6.18,5.54,59.75,-3.11,14.46,26.64,1.41,1.87,24.23,122.13,0.68,10.29,47.06,88.55
HPE,2021-06-01,4202.04,0.12,0.5,36.39,2294.74,3.03,1.25,61.81,17.9,-2.72,-3.82,-33.31,1902.9,0.97,7.67,10.3,67.72,2.53,6.51,83.97,1.62,3.26,3.46,186.86,0.81,4.52,1.51,259.56
HPQ,2016-08-24,2175.44,-0.31,0.29,12.11,1237.25,0.78,1.68,9.28,13.45,10.34,3.07,-55.64,1324.4,-1.36,0.28,16.88,46.77,-0.04,8.97,3.43,1.56,1.5,6.93,-28.26,1.14,2.6,10.65,-25.39
HPQ,2016-11-22,2202.94,1.03,2.4,5.45,1334.34,2.47,8.8,12.24,12.41,-7.18,-4.69,-22.1,1211.0,-1.06,-4.34,12.72,48.03,4.85,-5.55,12.04,2.32,4.41,25.94,15.99,1.78,6.52,33.11,25.42
HPQ,2017-02-22,2362.82,1.08,4.31,22.44,1403.86,0.52,4.16,37.35,11.74,9.31,-0.25,-43.34,1232.0,0.66,1.4,1.86,53.59,0.73,1.59,70.24,2.42,-3.36,-2.54,28.07,1.91,-4.45,-1.49,40.9
HPQ,2017-05-24,2404.39,2.01,0.66,15.01,1382.51,1.96,-2.02,21.16,10.02,-35.73,-6.88,-27.91,1252.4,-0.41,-1.04,0.1,51.36,4.67,3.63,6.82,2.27,1.48,-0.7,44.24,1.8,1.63,-0.72,58.71
HPQ,2017-08-23,2444.04,-0.98,-1.34,12.35,1369.74,-1.0,-5.56,10.71,12.25,4.34,29.9,-8.92,1288.9,0.94,2.97,-3.65,48.41,3.48,1.09,2.89,2.17,-1.27,-5.16,23.14,1.75,-0.85,-4.59,37.67
HPQ,2017-11-21,2599.03,0.78,1.33,17.98,1518.89,3.24,1.43,13.83,9.73,-16.05,-12.1,-21.6,1281.1,-0.03,0.27,5.79,56.83,2.03,9.5,18.32,2.36,1.2,-2.68,-5.78,2.11,3.39,3.13,7.39
HPQ,2018-02-22,2703.96,0.2,-4.76,14.39,1529.99,0.52,-5.01,9.71,18.72,-2.8,68.65,59.86,1330.6,-1.84,-0.38,6.43,62.77,3.58,-2.64,15.28,2.92,0.9,9.58,26.22,2.65,0.65,7.37,44.52
HPQ,2018-05-29,2689.86,-1.58,0.75,11.48,1623.65,-0.84,4.33,18.41,17.02,30.12,10.45,63.97,1298.7,0.66,-1.64,2.9,66.73,-7.63,-2.01,34.37,2.77,-9.69,-6.04,20.77,2.58,-11.14,-7.4,40.61
HPQ,2018-08-23,2856.98,0.57,0.38,17.14,1717.05,1.86,1.89,24.98,12.41,-7.73,0.98,1.47,1187.0,0.92,-3.61,-7.73,67.83,3.62,-2.12,43.01,2.82,-1.81,-5.18,15.43,2.71,-1.38,-4.77,32.0
HPQ,2018-11-29,2737.8,3.32,2.06,3.41,1525.39,2.49,1.24,-1.21,18.79,-9.66,-19.53,66.58,1224.1,-0.14,0.12,-3.86,51.45,-5.82,-22.26,-10.37,3.04,-0.62,-5.57,6.34,2.86,-0.87,-6.02,9.85
HPQ,2019-02-27,2792.38,0.28,5.62,1.75,1581.05,-0.04,7.3,2.9,14.7,4.85,-22.1,-20.93,1317.7,-1.91,1.17,0.17,56.94,0.04,9.52,-9.63,2.69,0.19,0.07,-8.28,2.49,-0.72,-0.72,-10.72
HPQ,2019-05-23,2822.24,-1.88,-3.59,3.25,1501.38,-3.59,-5.46,-7.76,16.92,10.66,28.77,34.5,1284.8,-0.02,0.73,-0.35,57.91,-7.89,-12.11,-19.39,2.3,-4.05,-9.46,-21.8,2.09,-4.13,-9.92,-25.8
HPQ,2019-08-22,2922.95,2.65,-3.2,2.14,1506.0,3.03,-4.71,-12.57,16.68,-21.25,38.19,36.16,1497.3,-1.47,5.24,25.16,55.35,1.62,-0.95,-18.44,1.61,4.61,-21.65,-49.15,1.49,5.74,-18.59,-50.38
HPQ,2020-02-24,3225.89,-4.56,-3.0,15.37,1628.1,-3.52,-3.38,2.47,25.03,82.97,92.84,68.55,1672.4,5.67,6.89,26.13,51.43,-1.19,-7.48,-7.3,1.38,-11.5,-13.61,-45.03,1.22,-12.56,-14.04,-46.93
HPQ,2020-02-24,3225.89,-4.56,-3.0,15.37,1628.1,-3.52,-3.38,2.47,25.03,82.97,92.84,68.55,1672.4,5.67,6.89,26.13,51.43,-1.19,-7.48,-7.3,1.38,-11.5,-13.61,-45.03,1.22,-12.56,-14.04,-46.93
HPQ,2020-05-27,3036.13,3.87,5.48,9.09,1436.36,9.84,12.05,-3.6,27.62,-9.53,-17.03,54.3,1710.3,-1.94,-0.09,33.55,32.81,0.95,156.73,-44.21,0.68,0.0,5.92,-67.01,0.34,3.94,-7.05,-81.4
HPQ,2020-08-27,3484.55,2.93,6.94,19.15,1564.56,0.02,4.26,4.53,24.47,7.7,1.54,36.86,1921.6,-0.63,-1.63,25.88,43.04,1.08,4.29,-24.11,0.75,16.56,32.5,-58.51,0.31,13.97,37.78,-81.06
HPQ,2020-11-24,3635.41,0.72,6.89,15.76,1853.53,3.44,15.47,14.12,21.64,-4.71,-33.33,87.52,1804.8,-4.23,-5.15,23.63,44.91,8.4,16.47,-23.11,0.88,0.0,2.56,-43.39,0.4,-0.5,4.2,-71.23
HPQ,2021-02-25,3829.34,-2.16,-0.53,28.55,2200.17,-0.82,2.34,46.89,28.89,28.46,25.5,-26.23,1774.4,0.06,-4.12,8.2,63.53,4.97,20.76,34.91,1.52,12.86,38.88,142.11,0.8,38.04,81.04,121.55
HPQ,2021-05-27,4200.88,1.0,0.42,37.99,2273.07,2.96,-1.35,63.06,16.74,-19.01,-3.13,-39.15,1895.7,0.74,6.91,9.14,66.85,7.74,4.68,88.36,1.61,-1.35,0.19,197.6,0.81,-1.69,-1.81,253.91
HSIC,2016-08-04,2164.25,-0.27,3.07,3.87,1213.76,-0.29,5.79,-0.17,12.42,-2.36,-16.98,-9.8,1358.8,1.99,-0.45,23.06,41.93,1.92,-11.6,-6.74,1.5,3.09,4.81,-28.39,1.03,-0.48,0.29,-26.88
HSIC,2016-11-02,2097.94,-1.94,-2.44,-0.21,1162.52,-3.51,-6.23,-2.34,19.32,35.67,41.75,24.56,1306.8,3.32,-0.17,18.33,45.34,-7.81,-7.11,0.31,1.8,-2.39,3.63,-15.54,1.26,-5.75,-0.71,-20.09
HSIC,2017-02-21,2365.38,1.59,4.14,23.12,1410.34,1.29,4.33,39.34,11.57,4.52,0.26,-44.85,1237.5,1.07,2.76,0.58,54.06,2.13,3.13,82.39,2.43,-1.74,-3.23,28.55,1.92,-2.19,-2.29,41.27
HSIC,2017-05-09,2396.92,0.24,1.76,14.99,1391.86,-0.54,2.0,23.3,9.96,-5.95,-22.61,-26.93,1214.3,-3.25,-3.19,-6.08,45.88,-3.73,-12.17,2.73,2.41,4.24,7.84,76.21,1.93,4.88,9.69,103.26
HSIC,2017-08-08,2474.92,-0.06,1.96,13.44,1410.15,-1.27,0.12,14.48,10.96,8.62,-1.35,-6.0,1256.4,-1.27,3.65,-5.99,49.17,0.02,10.74,17.63,2.28,0.93,-1.55,31.51,1.83,0.82,-1.45,44.41
HSIC,2017-11-06,2591.13,0.71,1.64,21.56,1497.96,0.47,-0.81,25.64,9.4,-10.48,-2.59,-49.76,1279.4,0.42,0.61,-1.83,57.35,5.91,16.35,30.13,2.32,-2.36,-0.13,-2.48,1.99,-1.14,2.42,5.75
HSIC,2018-02-20,2716.26,2.27,-3.35,14.83,1529.99,2.62,-4.23,8.48,20.6,-19.56,82.79,78.05,1328.8,0.35,-0.23,7.38,61.9,4.4,-2.32,14.5,2.89,1.87,10.38,27.28,2.65,3.88,9.42,46.95
HSIC,2018-05-08,2671.92,0.64,2.25,11.47,1586.39,2.33,4.75,13.98,14.71,-5.04,-32.43,47.69,1312.0,0.63,-1.82,8.05,69.06,2.69,8.89,50.52,2.97,0.17,4.95,25.7,2.81,0.21,4.93,46.33
HSIC,2018-08-06,2850.4,1.71,3.28,14.89,1684.31,1.89,-0.57,19.1,11.27,-20.97,-15.71,13.49,1208.6,-1.04,-3.64,-3.94,69.01,-1.6,-6.49,39.72,2.94,-0.88,2.98,23.97,2.81,-1.47,1.85,42.51
HSIC,2018-11-06,2755.45,2.71,-4.47,6.36,1556.1,3.28,-4.51,5.21,19.91,-14.73,26.9,101.31,1223.8,0.1,3.33,-3.92,62.21,-6.0,-16.26,8.76,3.21,1.74,2.32,26.04,3.05,2.11,1.87,31.01
HSIC,2019-02-20,2784.7,1.46,4.27,2.52,1581.66,2.82,6.69,3.38,14.02,-9.14,-21.24,-31.94,1343.3,2.6,4.84,1.09,56.92,7.19,5.8,-8.05,2.65,-1.99,-3.6,-10.73,2.47,-2.06,-4.4,-12.2
HSIC,2019-05-07,2884.05,-2.1,-0.3,7.91,1582.31,-0.56,-0.02,0.21,19.32,47.26,50.7,30.98,1283.5,0.05,-0.53,-2.19,61.4,-3.93,-2.66,-13.19,2.45,-2.51,-2.24,-14.41,2.25,-2.0,-2.76,-18.17
HSIC,2019-08-06,2881.77,-4.36,-3.16,1.1,1502.09,-5.27,-3.8,-10.82,20.17,44.69,44.48,78.97,1472.4,2.99,5.4,21.83,53.63,-7.61,-6.99,-22.29,1.74,-13.95,-17.43,-46.08,1.55,-16.16,-16.79,-49.66
HSIC,2019-11-05,3074.62,1.24,4.62,12.28,1599.61,1.43,6.8,3.37,13.1,-0.76,-26.65,-34.37,1480.8,-0.42,-1.13,20.41,57.23,3.04,8.49,-9.3,1.87,3.78,6.51,-31.6,1.67,2.08,6.03,-34.7
HSIC,2020-02-20,3373.23,-0.18,1.58,21.56,1696.07,0.4,0.6,7.65,15.56,13.25,21.09,7.61,1616.6,3.14,3.87,22.15,53.78,5.1,-7.82,-5.58,1.52,-5.69,-9.28,-39.53,1.37,-4.79,-8.73,-40.82
HSIC,2020-05-05,2868.44,0.18,15.26,-0.54,1273.51,-1.89,21.05,-19.52,33.61,0.12,-28.18,73.96,1704.4,-0.36,4.33,32.79,24.56,99.03,-13.34,-60.0,0.66,4.78,-9.88,-68.01,0.37,1.93,-10.22,-80.24
HSIC,2020-08-04,3306.51,2.74,3.99,14.74,1517.21,3.23,5.15,1.01,23.76,-6.6,-14.96,17.8,2001.2,2.91,11.89,35.91,41.7,1.61,2.63,-22.25,0.51,-11.05,-18.64,-66.84,0.19,-22.92,-34.56,-85.93
HSIC,2020-11-02,3310.24,-2.67,-1.14,7.54,1568.59,-2.28,1.9,-1.8,37.13,14.39,34.38,189.4,1890.4,-0.65,-0.52,25.36,36.81,-4.54,-0.65,-34.9,0.85,9.13,10.98,-53.53,0.38,12.54,15.64,-76.71
HSIC,2021-02-17,3931.33,0.51,4.33,16.1,2256.11,-1.87,6.26,33.29,21.5,-0.6,-11.67,49.51,1771.1,-3.5,-3.18,10.18,61.14,4.76,16.77,14.73,1.3,14.83,19.25,127.85,0.57,24.12,30.41,69.46
HSIC,2021-05-04,4164.66,-0.53,2.13,45.19,2248.29,-2.3,-0.73,76.54,19.48,10.93,8.77,-42.04,1775.8,-0.12,2.83,4.19,65.69,4.37,12.0,167.47,1.59,-1.73,-4.44,144.92,0.82,-4.98,-5.41,180.2
HST,2016-07-29,2173.6,-0.07,4.97,3.32,1219.94,0.58,7.8,-1.51,11.87,-1.25,-28.67,-2.06,1349.0,1.96,1.9,23.68,41.6,-5.86,-16.6,-9.05,1.46,-7.13,6.66,-26.7,1.03,-7.77,10.13,-19.67
HST,2016-11-02,2097.94,-1.94,-2.44,-0.21,1162.52,-3.51,-6.23,-2.34,19.32,35.67,41.75,24.56,1306.8,3.32,-0.17,18.33,45.34,-7.81,-7.11,0.31,1.8,-2.39,3.63,-15.54,1.26,-5.75,-0.71,-20.09
HST,2017-02-22,2362.82,1.08,4.31,22.44,1403.86,0.52,4.16,37.35,11.74,9.31,-0.25,-43.34,1232.0,0.66,1.4,1.86,53.59,0.73,1.59,70.24,2.42,-3.36,-2.54,28.07,1.91,-4.45,-1.49,40.9
HST,2017-04-28,2384.2,1.51,0.98,15.44,1400.43,1.49,2.1,23.84,10.82,-26.04,-5.25,-31.08,1266.1,-1.65,1.01,1.35,49.33,-0.58,-0.36,8.82,2.28,2.01,-2.89,56.19,1.82,3.18,-3.25,81.42
HST,2017-07-26,2477.83,0.16,1.59,14.37,1442.28,0.04,1.81,18.32,9.6,-1.94,-3.03,-25.18,1249.0,0.63,0.22,-5.33,48.75,3.46,12.38,13.03,2.28,0.71,-0.87,41.3,1.82,-0.05,-3.34,58.02
HST,2017-11-01,2579.36,0.87,1.77,22.95,1492.78,-0.05,-1.27,28.41,10.2,-9.17,7.26,-47.2,1274.1,-0.1,0.2,-0.96,54.3,4.06,7.7,16.35,2.38,-3.1,0.25,0.34,2.02,-2.27,2.69,8.53
HST,2018-02-21,2701.33,1.44,-4.65,14.33,1531.84,2.47,-4.57,9.12,20.02,-19.82,81.5,70.53,1330.0,0.14,-0.07,7.95,61.68,4.21,-2.85,15.1,2.94,1.03,10.56,26.47,2.68,1.48,8.46,44.81
HST,2018-05-02,2635.67,-0.14,0.81,10.37,1554.91,0.29,2.83,11.79,15.97,-10.48,-24.31,49.53,1302.6,-1.41,-2.27,4.51,67.93,-0.18,6.96,42.05,2.96,-0.87,6.81,26.99,2.8,-0.6,8.23,45.56
HST,2018-08-07,2858.45,1.5,2.67,15.5,1688.3,1.05,-0.96,19.72,10.93,-14.81,-13.87,-0.27,1209.6,-1.15,-3.86,-3.72,69.17,0.6,-6.34,40.68,2.97,-1.0,5.02,25.92,2.84,-1.18,4.18,45.1
HST,2018-11-01,2740.37,1.29,-6.33,6.22,1544.98,2.97,-7.56,3.24,19.34,-20.15,66.58,94.76,1236.0,0.56,3.15,-3.05,63.69,-5.41,-16.65,16.78,3.14,2.18,-2.75,26.98,2.97,2.1,-3.42,29.89
