Ticker,Publish Date,Earning Date,epsestimate,epsactual,epssurprisepct
CSX,2018-07-18,2018-07-17,0.87,1.01,16.63
CSX,2018-10-17,2018-10-16,0.95,1.05,10.88
CSX,2019-02-06,2019-01-16,0.99,1.01,1.71
CSX,2019-04-17,2019-04-16,0.91,1.02,12.21
CSX,2019-07-17,2019-07-16,0.37,0.36,-2.17
CSX,2019-10-17,2019-10-16,0.34,0.36,6.51
CSX,2020-02-12,2020-01-16,0.32,0.33,2.8
CSX,2020-04-23,2020-04-22,0.31,0.33,6.39
CSX,2020-07-23,2020-07-22,0.21,0.22,2.36
CSX,2020-10-22,2020-10-21,0.31,0.32,3.56
CSX,2021-02-10,2021-01-21,0.34,0.35,3.58
CSX,2021-04-21,2021-04-20,0.32,0.31,-1.9
CTAS,2016-10-11,2016-09-27,1.09,1.26,16.13
CTAS,2017-04-07,2017-03-22,1.07,1.08,1.12
CTAS,2017-07-31,2017-07-20,1.1,0.75,-31.57
CTAS,2017-10-06,2017-09-26,1.3,1.48,13.76
CTAS,2018-04-06,2018-03-22,1.27,1.37,7.96
CTAS,2018-07-27,2018-07-19,1.67,1.77,6.18
CTAS,2018-10-05,2018-09-25,1.81,1.93,6.75
CTAS,2019-04-05,2019-03-21,1.71,1.84,7.35
CTAS,2019-07-26,2019-07-16,1.93,2.07,7.14
CTAS,2019-10-08,2019-09-24,2.15,2.32,7.71
CTAS,2020-03-31,2020-03-19,2.02,2.16,7.14
CTAS,2020-07-29,2020-07-23,1.21,1.35,11.39
CTAS,2020-10-09,2020-09-23,2.13,2.78,30.52
CTAS,2021-04-06,2021-03-17,2.22,2.37,7.0
CTAS,2021-07-28,2021-07-15,2.3,2.47,7.44
CTLT,2016-08-29,2016-08-29,0.53,0.52,-1.89
CTLT,2016-11-07,2016-11-07,0.14,0.16,10.34
CTLT,2017-02-06,2017-02-06,0.27,0.27,-1.1
CTLT,2017-05-04,2017-05-04,0.37,0.38,4.11
CTLT,2017-08-28,2017-08-28,0.57,0.65,14.04
CTLT,2017-11-06,2017-11-06,0.18,0.21,19.32
CTLT,2018-02-05,2018-02-05,0.33,0.45,35.14
CTLT,2018-05-01,2018-05-01,0.39,0.41,5.4
CTLT,2018-08-28,2018-08-28,0.61,0.67,9.48
CTLT,2018-11-06,2018-11-06,0.28,0.28,-1.41
CTLT,2019-02-05,2019-02-05,0.37,0.45,21.62
CTLT,2019-05-07,2019-05-07,0.46,0.49,6.99
CTLT,2019-08-27,2019-08-27,0.65,0.7,8.53
CTLT,2019-11-05,2019-11-05,0.24,0.26,7.44
CTLT,2020-02-03,2020-02-03,0.44,0.45,1.81
CTLT,2020-05-05,2020-05-05,0.48,0.5,3.52
CTLT,2020-08-31,2020-08-31,0.79,0.9,13.92
CTLT,2020-11-03,2020-11-03,0.37,0.43,16.85
CTLT,2021-02-02,2021-02-02,0.55,0.63,13.72
CTLT,2021-05-04,2021-05-04,0.74,0.82,10.81
CTSH,2016-08-05,2016-08-05,0.82,0.87,6.62
CTSH,2016-11-07,2016-11-07,0.84,0.86,2.5
CTSH,2017-03-01,2017-02-08,0.86,0.87,1.16
CTSH,2017-05-05,2017-05-05,0.83,0.84,0.72
CTSH,2017-08-03,2017-08-03,0.91,0.93,2.76
CTSH,2017-11-01,2017-11-01,0.96,0.98,2.62
CTSH,2018-02-27,2018-02-07,0.97,1.03,6.63
CTSH,2018-05-07,2018-05-07,1.06,1.06,0.28
CTSH,2018-08-02,2018-08-02,1.1,1.19,8.38
CTSH,2018-10-30,2018-10-30,1.13,1.19,5.03
CTSH,2019-02-19,2019-02-06,1.07,1.13,6.0
CTSH,2019-05-03,2019-05-02,1.04,0.91,-12.5
CTSH,2019-08-01,2019-07-31,0.92,0.94,2.4
CTSH,2019-10-31,2019-10-30,1.05,1.08,2.66
CTSH,2020-02-14,2020-02-05,1.04,1.07,2.79
CTSH,2020-05-08,2020-05-07,0.92,0.96,3.9
CTSH,2020-07-30,2020-07-29,0.69,0.82,18.5
CTSH,2020-10-29,2020-10-28,0.91,0.97,7.18
CTSH,2021-02-12,2021-02-03,0.9,0.67,-25.39
CTSH,2021-05-06,2021-05-05,0.94,0.97,3.41
CTXS,2016-08-05,2016-07-26,1.14,1.2,4.99
CTXS,2016-11-04,2016-10-19,1.19,1.32,10.55
CTXS,2017-02-21,2017-01-25,1.5,1.61,7.69
CTXS,2017-05-08,2017-04-26,0.95,0.97,1.89
CTXS,2017-08-04,2017-08-02,0.99,1.03,3.83
CTXS,2017-11-02,2017-10-25,1.04,1.22,16.86
CTXS,2018-02-16,2018-01-31,1.61,1.66,3.43
CTXS,2018-05-04,2018-04-25,1.05,1.29,22.97
CTXS,2018-08-03,2018-07-25,1.2,1.28,6.49
CTXS,2018-11-05,2018-10-24,1.25,1.4,11.82
CTXS,2019-02-15,2019-01-23,1.59,1.67,4.83
CTXS,2019-05-10,2019-04-24,1.18,1.27,8.09
CTXS,2019-08-06,2019-07-24,1.34,1.21,-9.5
CTXS,2019-11-01,2019-10-24,1.25,1.52,21.6
CTXS,2020-02-14,2020-01-22,1.68,1.71,1.85
CTXS,2020-05-05,2020-04-23,1.17,1.73,47.36
CTXS,2020-07-31,2020-07-23,1.23,1.53,23.99
CTXS,2020-10-30,2020-10-22,1.25,1.38,10.84
CTXS,2021-02-08,2021-01-19,1.33,1.46,9.53
CTXS,2021-05-06,2021-04-29,1.43,1.42,-0.84
CVS,2016-08-02,2016-08-02,1.3,1.32,1.3
CVS,2016-11-08,2016-11-08,1.57,1.64,4.59
CVS,2017-02-09,2017-02-09,1.67,1.71,2.52
CVS,2017-05-02,2017-05-02,1.1,1.17,6.17
